experiment_accession,run_accession,accession,sample_accession,secondary_sample_accession,instrument_platform,instrument_model,library_name,library_layout,nominal_length,library_strategy,library_source,library_selection,read_count,base_count,center_name,fastq_bytes,cell_line,cell_type,collected_by,collection_date,country,description,environmental_sample,first_public,germline,identified_by,isolation_source,location,serotype,serovar,sex,submitted_sex,sub_species,tissue_type,tax_id,scientific_name,sample_alias,center_name_1,sampling_campaign,sampling_site,sampling_platform,protocol_label,project_name,host,host_tax_id,host_status,host_sex,submitted_host_sex,host_body_site,host_gravidity,investigation_type,experimental_factor,sample_collection,sequencing_method,sample_title,sample_material,taxonomic_identity_marker,completeness_score,contamination_score,binning_software,lat,lon,sample_capture_status,collection_date_submitted,submission_tool
SRX11638983,SRR15334692,SAMN20527398,SAMN20527398,SRS9672597,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,789061.0,157306517.0,,50964218;52735634,,,PHE,2021-02-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2021-08-25,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,1104774.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 1104774,,,,,,,,,2021-02,
SRX983684,SRR1958283,SAMN03466176,SAMN03466176,SRS898328,ILLUMINA,Illumina HiSeq 2500,46159,PAIRED,,WGS,GENOMIC,RANDOM,845643.0,158372538.0,PHE,47128472;48365399,,,PHE,2014-09-01,United Kingdom: Midlands and East of England,Illumina HiSeq 2500 sequencing,False,2015-06-05,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,46159.biosample,PHE,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica subsp I enterica serovar Typhi 46159,,,,,,,,,2014-09,
ERX316211,ERR343362,SAMEA2072499,SAMEA2072499,ERS248933,ILLUMINA,Illumina HiSeq 2000,7734045,PAIRED,452.0,WGS,GENOMIC,RANDOM,793790.0,158758000.0,Wellcome Sanger Institute,43545503;51650617,,,,2004-01-01,Samoa,Illumina HiSeq 2000 paired end sequencing,False,2013-09-23,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,MDVW019-sc-2013-05-22T14:12:11Z-1634799,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10349_1#19,,,,,,,,,2004,
SRX5501473,SRR8705963,SAMN11096782,SAMN11096782,SRS4470523,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,799157.0,159709165.0,,51303271;52945919,,,PHE,2019-02-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2019-03-12,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,697422.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 697422,,,,,,,,,2019-02,
SRX8783576,SRR12278715,SAMN15356748,SAMN15356748,SRS7052319,ILLUMINA,Illumina MiniSeq,B105_10,PAIRED,,WGS,GENOMIC,PCR,589634.0,160126350.0,SUB7736818,40573490;41821238,,,,2010-01-01,Rwanda: Kirehe,Illumina MiniSeq sequencing; WGS of Salmonella Typhi: Blood sample,False,2021-04-01,False,,blood,2.2168 S 30.758 E,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,B105_10,SUB7736818,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|jrutanga on 2021-04-01; Salmonella enterica subsp. enterica serovar Typhi,,,,,,-2.2168,30.758,,2010,
SRX10144489,SRR13757738,SAMN18021478,SAMN18021478,SRS8297516,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,806052.0,160134425.0,,51773683;53303058,,,PHE,2021-02-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2021-03-01,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,1104746.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 1104746,,,,,,,,,2021-02,
ERX316231,ERR343382,SAMEA2072808,SAMEA2072808,ERS248953,ILLUMINA,Illumina HiSeq 2000,7734095,PAIRED,452.0,WGS,GENOMIC,RANDOM,801308.0,160261600.0,Wellcome Sanger Institute,44016991;52725533,,,,2008-01-01,China,Illumina HiSeq 2000 paired end sequencing,False,2013-09-23,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,MDVW039-sc-2013-05-22T14:12:32Z-1634819,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10349_1#39,,,,,,,,,2008,
ERX2258578,ERR2204204,SAMEA104400005,SAMEA104400005,ERS2017947,ILLUMINA,Illumina HiSeq 2500,442189,PAIRED,500.0,WGS,GENOMIC,RANDOM,822842.0,160765105.0,University Hospital Galway,55292341;56613916,,,,2017-01-01,Ireland,Illumina HiSeq 2500 paired end sequencing,False,2017-11-23,False,,Human,,Typhi,Typhi,,,Subsp. I,,90370,Salmonella enterica subsp. enterica serovar Typhi,MS170387,University Hospital Galway,,,,,,Homo sapiens,9606.0,,,,,,,,,,MS170387,,,,,,,,,2017,
ERX316206,ERR343357,SAMEA2072894,SAMEA2072894,ERS248928,ILLUMINA,Illumina HiSeq 2000,7734080,PAIRED,452.0,WGS,GENOMIC,RANDOM,805810.0,161162000.0,Wellcome Sanger Institute,44471905;52590364,,,,2004-01-01,India,Illumina HiSeq 2000 paired end sequencing,False,2013-09-23,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,MDVW014-sc-2013-05-22T14:12:06Z-1634794,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10349_1#14,,,,,,,,,2004,
SRX987829,SRR1965979,SAMN03476070,SAMN03476070,SRS902656,ILLUMINA,Illumina HiSeq 2500,95035,PAIRED,,WGS,GENOMIC,RANDOM,851067.0,161284737.0,PHE,54970473;56685246,,,PHE,2015-03-01,United Kingdom: London,Illumina HiSeq 2500 sequencing,False,2015-06-05,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,95035.biosample,PHE,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica subsp I enterica serovar Typhi 95035,,,,,,,,,2015-03,
SRX991723,SRR1969905,SAMN03479982,SAMN03479982,SRS906510,ILLUMINA,Illumina HiSeq 2500,25270,PAIRED,,WGS,GENOMIC,RANDOM,843262.0,161354143.0,PHE,45635452;47515913,,,PHE,2014-07-01,United Kingdom: North of England,Illumina HiSeq 2500 sequencing,False,2015-06-05,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,25270.biosample,PHE,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica subsp I enterica serovar Typhi 25270,,,,,,,,,2014-07,
ERX5046713,ERR5243652,SAMEA7993266,SAMEA7993266,ERS5680537,ILLUMINA,Illumina MiSeq,unspecified,PAIRED,100.0,WGS,GENOMIC,unspecified,685430.0,161381246.0,UNIVERSITY OF CAMBRDGE,53459901;60609527,,,,2018-01-01,Colombia,Illumina MiSeq paired end sequencing,False,2021-04-04,False,,blood,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,COL_INS_GMR_S_470_18,UNIVERSITY OF CAMBRDGE,,,,,,homo sapien,9606.0,diseased,,,,,,,,,Colombia,,,,,,,,,2018,
ERX292578,ERR319438,SAMEA2058421,SAMEA2058421,ERS223169,ILLUMINA,Illumina HiSeq 2000,7314382,PAIRED,206.0,WGS,GENOMIC,RANDOM,811340.0,162268000.0,Wellcome Sanger Institute,55726021;58228969,,,,2010-01-01,Cambodia,Illumina HiSeq 2000 paired end sequencing,False,2013-07-31,False,,blood,,Typhi,Typhi,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW37-sc-2013-03-15T12:56:59Z-1584037,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,disease: typhoid fever,,,,,,,,,9870_8#37,,,,,,,,,2010,
ERX316202,ERR343353,SAMEA2072496,SAMEA2072496,ERS248924,ILLUMINA,Illumina HiSeq 2000,7734032,PAIRED,452.0,WGS,GENOMIC,RANDOM,813310.0,162662000.0,Wellcome Sanger Institute,44943668;53134798,,,,2003-01-01,India,Illumina HiSeq 2000 paired end sequencing,False,2013-09-23,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,MDVW010-sc-2013-05-22T14:12:01Z-1634790,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10349_1#10,,,,,,,,,2003,
SRX10274797,SRR13895103,SAMN18211116,SAMN18211116,SRS8406931,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,570469.0,163827209.0,,51177374;50774153,,,PHE,2005-05-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2021-03-12,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,1125482.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 1125482,,,,,,,,,2005-05,
SRX6031722,SRR9261282,SAMN12009712,SAMN12009712,SRS4935292,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,818653.0,164149509.0,,51454444;52727406,,,PHE,2019-05-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2019-06-12,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,749413.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 749413,,,,,,,,,2019-05,
SRX4365183,SRR7495742,SAMN09628808,SAMN09628808,SRS3524682,ILLUMINA,Illumina HiSeq 2500,455108,PAIRED,,WGS,GENOMIC,RANDOM,822520.0,165065378.0,,50581345;52701229,,,PHE,2018-06-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2018-07-09,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,563490.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 563490,,,,,,,,,Jun-2018,
SRX13112997,SRR16920748,SAMN23072395,SAMN23072395,SRS11048294,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,828213.0,166070635.0,,55767664;57417289,,,PHE,2021-10-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2021-11-13,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,1519061.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 1519061,,,,,,,,,2021-10,
SRX4224754,SRR7351531,SAMN09435004,SAMN09435004,SRS3424831,ILLUMINA,Illumina HiSeq 2500,455108,PAIRED,,WGS,GENOMIC,RANDOM,829818.0,166378827.0,,50564268;52896180,,,PHE,2018-05-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2018-06-26,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,545292.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 545292,,,,,,,,,May-2018,
SRX12134629,SRR15843277,SAMN21387188,SAMN21387188,SRS10114362,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,832445.0,166889172.0,,58910240;56990292,,,PHE,2021-08-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2021-09-12,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,1427905.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 1427905,,,,,,,,,2021-08,
ERX316269,ERR343420,SAMEA2072791,SAMEA2072791,ERS248991,ILLUMINA,Illumina HiSeq 2000,7734076,PAIRED,452.0,WGS,GENOMIC,RANDOM,834820.0,166964000.0,Wellcome Sanger Institute,52291336;60882017,,,,2012-01-01,India,Illumina HiSeq 2000 paired end sequencing,False,2013-09-23,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,MDVW077-sc-2013-05-22T14:13:10Z-1634857,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10349_1#77,,,,,,,,,2012,
SRX8783595,SRR12278696,SAMN15356766,SAMN15356766,SRS7052338,ILLUMINA,Illumina MiniSeq,2970_CHUK,PAIRED,,WGS,GENOMIC,PCR,619624.0,167220654.0,SUB7736818,42675312;43553435,,,,2018-01-01,Rwanda: Gakenke,Illumina MiniSeq sequencing; WGS of Salmonella Typhi: Blood sample,False,2021-04-01,False,,blood,1.6924 S 29.7426 E,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,2970_CHUK,SUB7736818,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|jrutanga on 2021-04-01; Salmonella enterica subsp. enterica serovar Typhi,,,,,,-1.6924,29.7426,,2018,
ERX5046760,ERR5243699,SAMEA7993313,SAMEA7993313,ERS5680584,ILLUMINA,Illumina MiSeq,unspecified,PAIRED,100.0,WGS,GENOMIC,unspecified,702096.0,167602736.0,UNIVERSITY OF CAMBRDGE,54776976;62756529,,,,2018-01-01,Colombia,Illumina MiSeq paired end sequencing,False,2021-04-04,False,,blood,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,COL_INS_GMR_S_480_18,UNIVERSITY OF CAMBRDGE,,,,,,homo sapien,9606.0,diseased,,,,,,,,,Colombia,,,,,,,,,2018,
ERX316199,ERR343350,SAMEA2072495,SAMEA2072495,ERS248921,ILLUMINA,Illumina HiSeq 2000,7734091,PAIRED,452.0,WGS,GENOMIC,RANDOM,840152.0,168030400.0,Wellcome Sanger Institute,46068481;54727810,,,,2002-01-01,Samoa,Illumina HiSeq 2000 paired end sequencing,False,2013-09-23,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,MDVW007-sc-2013-05-22T14:11:58Z-1634787,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10349_1#7,,,,,,,,,2002,
SRX2934649,SRR5714278,SAMN07216949,SAMN07216949,SRS2296972,ILLUMINA,Illumina MiSeq,NexteraXT,PAIRED,,WGS,GENOMIC,RANDOM,369182.0,168946203.0,,59903452;67950918,,,CDC,2017-05-01,USA,Illumina MiSeq sequencing,False,2017-06-21,False,,blood,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNUSAS014959,,,,,,,,,,,,,,,,,,This sample has been submitted by pda|stevedietrich on 2017-11-08; Salmonella enterica subsp. enterica serovar Typhi,,,,,,,,,May-2017,
SRX2843175,SRR5585261,SAMN07155907,SAMN07155907,SRS2216494,ILLUMINA,Illumina HiSeq 2500,356299,PAIRED,,WGS,GENOMIC,RANDOM,897938.0,169335045.0,,50273358;51380612,,,PHE,2017-03-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2017-05-25,False,,human,,Salmonella Typhi,Salmonella Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,356299.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 356299,,,,,,,,,Mar-2017,
ERX316242,ERR343393,SAMEA2072906,SAMEA2072906,ERS248964,ILLUMINA,Illumina HiSeq 2000,7734037,PAIRED,452.0,WGS,GENOMIC,RANDOM,846766.0,169353200.0,Wellcome Sanger Institute,46465517;55274612,,,,2009-01-01,Samoa,Illumina HiSeq 2000 paired end sequencing,False,2013-09-23,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,MDVW050-sc-2013-05-22T14:12:42Z-1634830,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10349_1#50,,,,,,,,,2009,
SRX8783555,SRR12278736,SAMN15356729,SAMN15356729,SRS7052298,ILLUMINA,Illumina MiniSeq,360_85,PAIRED,,WGS,GENOMIC,PCR,585280.0,169563352.0,SUB7736818,40352552;42875367,,,,1985-01-01,Rwanda: Huye,Illumina MiniSeq sequencing; WGS of Salmonella Typhi: Blood sample,False,2021-04-01,False,,blood,2.4471 S 29.7426 E,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,360_85,SUB7736818,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|jrutanga on 2021-04-01; Salmonella enterica subsp. enterica serovar Typhi,,,,,,-2.4471,29.7426,,1985,
ERX316193,ERR343344,SAMEA1968014,SAMEA1968014,ERS248915,ILLUMINA,Illumina HiSeq 2000,7734019,PAIRED,452.0,WGS,GENOMIC,RANDOM,848876.0,169775200.0,Wellcome Sanger Institute,46647149;55108194,,,,2002-01-01,Samoa,Illumina HiSeq 2000 paired end sequencing,False,2013-09-23,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,MDVW001-sc-2013-05-22T14:11:49Z-1634781,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10349_1#1,,,,,,,,,2002,
ERX316233,ERR343384,SAMEA2072903,SAMEA2072903,ERS248955,ILLUMINA,Illumina HiSeq 2000,7734024,PAIRED,452.0,WGS,GENOMIC,RANDOM,849716.0,169943200.0,Wellcome Sanger Institute,46544806;55563034,,,,2008-01-01,India,Illumina HiSeq 2000 paired end sequencing,False,2013-09-23,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,MDVW041-sc-2013-05-22T14:12:34Z-1634821,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10349_1#41,,,,,,,,,2008,
SRX11685881,SRR15383547,SAMN20679901,SAMN20679901,SRS9717519,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,850352.0,170483099.0,,51677711;53456160,,,PHE,2021-07-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2021-08-25,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,1308028.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 1308028,,,,,,,,,2021-07,
ERX316243,ERR343394,SAMEA2072812,SAMEA2072812,ERS248965,ILLUMINA,Illumina HiSeq 2000,7734049,PAIRED,452.0,WGS,GENOMIC,RANDOM,852964.0,170592800.0,Wellcome Sanger Institute,46601143;55242914,,,,2009-01-01,Samoa,Illumina HiSeq 2000 paired end sequencing,False,2013-09-23,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,MDVW051-sc-2013-05-22T14:12:44Z-1634831,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10349_1#51,,,,,,,,,2009,
SRX13328990,SRR17144949,SAMN23708019,SAMN23708019,SRS11235037,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,870293.0,171115167.0,,55228890;56436803,,,PHE,2021-11-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2021-12-10,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,1540517.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 1540517,,,,,,,,,2021-11,
ERX316268,ERR343419,SAMEA2072790,SAMEA2072790,ERS248990,ILLUMINA,Illumina HiSeq 2000,7734064,PAIRED,452.0,WGS,GENOMIC,RANDOM,856390.0,171278000.0,Wellcome Sanger Institute,46847741;55371010,,,,2012-01-01,India,Illumina HiSeq 2000 paired end sequencing,False,2013-09-23,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,MDVW076-sc-2013-05-22T14:13:09Z-1634856,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10349_1#76,,,,,,,,,2012,
SRX4083596,SRR7165487,SAMN09209856,SAMN09209856,SRS3300644,ILLUMINA,Illumina HiSeq 2500,388726,PAIRED,,WGS,GENOMIC,RANDOM,858904.0,171295977.0,,52167054;50896442,,,PHE,2017-06-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2018-05-17,False,,human,,Salmonella Typhi,Salmonella Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,388726.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 388726,,,,,,,,,Jun-2017,
ERX316213,ERR343364,SAMEA2072679,SAMEA2072679,ERS248935,ILLUMINA,Illumina HiSeq 2000,7734069,PAIRED,452.0,WGS,GENOMIC,RANDOM,859440.0,171888000.0,Wellcome Sanger Institute,47502774;56266179,,,,2005-01-01,India,Illumina HiSeq 2000 paired end sequencing,False,2013-09-23,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,MDVW021-sc-2013-05-22T14:12:13Z-1634801,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10349_1#21,,,,,,,,,2005,
SRX4083493,SRR7165384,SAMN09209756,SAMN09209756,SRS3300541,ILLUMINA,Illumina HiSeq 2500,478603,PAIRED,,WGS,GENOMIC,RANDOM,866482.0,171900350.0,,53595191;53289199,,,PHE,2018-01-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2018-05-17,False,,human,,Salmonella Typhi,Salmonella Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,478603.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 478603,,,,,,,,,Jan-2018,
ERX316207,ERR343358,SAMEA2072677,SAMEA2072677,ERS248929,ILLUMINA,Illumina HiSeq 2000,7734092,PAIRED,452.0,WGS,GENOMIC,RANDOM,859563.0,171912600.0,Wellcome Sanger Institute,47019264;55670155,,,,2004-01-01,India,Illumina HiSeq 2000 paired end sequencing,False,2013-09-23,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,MDVW015-sc-2013-05-22T14:12:07Z-1634795,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10349_1#15,,,,,,,,,2004,
SRX14162682,SRR18008356,SAMN25891185,SAMN25891185,SRS11986856,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,857831.0,171933805.0,,54043559;56780418,,,PHE,2022-02-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2022-02-15,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,1574862.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 1574862,,,,,,,,,2022-02,
ERX316257,ERR343408,SAMEA2072661,SAMEA2072661,ERS248979,ILLUMINA,Illumina HiSeq 2000,7734027,PAIRED,452.0,WGS,GENOMIC,RANDOM,863292.0,172658400.0,Wellcome Sanger Institute,47150062;55777421,,,,2011-01-01,Samoa,Illumina HiSeq 2000 paired end sequencing,False,2013-09-23,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,MDVW065-sc-2013-05-22T14:12:58Z-1634845,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10349_1#65,,,,,,,,,2011,
ERX316201,ERR343352,SAMEA2072675,SAMEA2072675,ERS248923,ILLUMINA,Illumina HiSeq 2000,7734020,PAIRED,452.0,WGS,GENOMIC,RANDOM,864500.0,172900000.0,Wellcome Sanger Institute,53994861;63120090,,,,2003-01-01,Tonga,Illumina HiSeq 2000 paired end sequencing,False,2013-09-23,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,MDVW009-sc-2013-05-22T14:12:00Z-1634789,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10349_1#9,,,,,,,,,2003,
SRX988063,SRR1966221,SAMN03476304,SAMN03476304,SRS902792,ILLUMINA,Illumina HiSeq 2500,24058,PAIRED,,WGS,GENOMIC,RANDOM,916903.0,173173736.0,PHE,50097706;51540964,,,PHE,2014-06-01,United Kingdom: North of England,Illumina HiSeq 2500 sequencing,False,2015-06-05,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,24058.biosample,PHE,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica subsp I enterica serovar Typhi 24058,,,,,,,,,2014-06,
SRX988573,SRR1966736,SAMN03476814,SAMN03476814,SRS903328,ILLUMINA,Illumina HiSeq 2500,7434,PAIRED,,WGS,GENOMIC,RANDOM,908767.0,173310242.0,PHE,46416093;47469045,,,PHE,2014-04-01,United Kingdom: North of England,Illumina HiSeq 2500 sequencing,False,2015-06-05,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,7434.biosample,PHE,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhi str. CR0044 serovar Typhi 7434,,,,,,,,,2014-04,
SRX11638985,SRR15334694,SAMN20527404,SAMN20527404,SRS9672599,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,880635.0,174172041.0,,56408198;58282839,,,PHE,2021-02-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2021-08-25,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,1104770.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 1104770,,,,,,,,,2021-02,
