experiment_accession,run_accession,accession,sample_accession,secondary_sample_accession,instrument_platform,instrument_model,library_name,library_layout,nominal_length,library_strategy,library_source,library_selection,read_count,base_count,center_name,fastq_bytes,cell_line,cell_type,collected_by,collection_date,country,description,environmental_sample,first_public,germline,identified_by,isolation_source,location,serotype,serovar,sex,submitted_sex,sub_species,tissue_type,tax_id,scientific_name,sample_alias,center_name_1,sampling_campaign,sampling_site,sampling_platform,protocol_label,project_name,host,host_tax_id,host_status,host_sex,submitted_host_sex,host_body_site,host_gravidity,investigation_type,experimental_factor,sample_collection,sequencing_method,sample_title,sample_material,taxonomic_identity_marker,completeness_score,contamination_score,binning_software,lat,lon,sample_capture_status,collection_date_submitted,submission_tool
SRX762181,SRR1655715,SAMN03197483,SAMN03197483,SRS746690,ILLUMINA,Illumina HiSeq 2000,29_ECLO,PAIRED,,WGS,GENOMIC,RANDOM,702248.0,128494735.0,University of Washington,53788207;51564756,,,UW clinical laboratory,,USA: WA,Illumina HiSeq 2000 sequencing; Whole genome seq of Enterobacter cloacae clinical isolate: Sample 29_ECLO,False,2015-07-08,False,,,,,,,,,,1812935,Enterobacter roggenkampii,29_ECLO,University of Washington,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|stevesal on 2015-07-08; Enterobacter cloacae complex 'Hoffmann cluster IV',,,,,,,,,,
SRX2880238,SRR5642136,SAMN07189616,SAMN07189616,SRS2248130,ILLUMINA,Illumina MiSeq,MB911,PAIRED,,WGS,GENOMIC,RANDOM,268453.0,129477884.0,,41730948;49621461,,,MDACC,2013-01-01,USA: Houston,Illumina MiSeq sequencing; whole genome sequencing of gram-negative bacteria,False,2017-06-03,False,,bacteremia,,,,,,,,550,Enterobacter cloacae,MB911,,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|sshelburne on 2017-11-08; Enterobacter cloacae,,,,,,,,,2013,
SRX3653252,SRR6676766,SAMN07610196,SAMN07610196,SRS2917560,ILLUMINA,Illumina MiSeq,UM_CRE_11,PAIRED,,WGS,GENOMIC,RANDOM,219535.0,129577193.0,SUB3593246,42266701;51455927,,,University of Michigan Health System,2014-12-01,USA: Michigan,Illumina MiSeq sequencing; UM_CRE_11 patient 10,False,2018-02-07,False,,respiratory,,,,,,,,550,Enterobacter cloacae,UM_CRE_11,SUB3593246,,,,,,Homo sapiens,9606.0,,,,,,,,,,missing,,,,,,,,,2014-12,
ERX5462724,ERR5752105,SAMEA8581419,SAMEA8581419,ERS6266075,ILLUMINA,Illumina MiSeq,unspecified,PAIRED,250.0,WGS,GENOMIC,size fractionation,476040.0,130015562.0,CARDIFF UNIVERSITY,45874536;55240461,,,researchers and medical staff,2016-01-01,Pakistan,Illumina MiSeq paired end sequencing,True,2021-08-09,False,,,33.0 N 73.0 E,,,,,,,158836,Enterobacter hormaechei,IS650,CARDIFF UNIVERSITY,,,,,,human,9606.0,diseased,,,,,,,,,Determining the role and impact of insects and spiders in the dissemination of multi-drug resistant,,,,,,33.0,73.0,,2016,
ERX4785059,ERR4920150,SAMEA7472135,SAMEA7472135,ERS5229830,ILLUMINA,Illumina MiSeq,unspecified,PAIRED,250.0,WGS,GENOMIC,size fractionation,469834.0,130099012.0,CARDIFF UNIVERSITY,46323803;55038403,,,research nurses,2016-05-01,Bangladesh,Illumina MiSeq paired end sequencing,False,2020-12-07,False,,,22.0 N 91.0 E,,,,,,,550,Enterobacter cloacae,BC-BB490-I,CARDIFF UNIVERSITY,,,,,,human,9606.0,diseased,,,,,,,,,Gram-negative bacteria causing neonatal sepsis in LMIC,,,,,,22.0,91.0,,2015-17,
SRX5120816,SRR8306302,SAMN10252240,SAMN10252240,SRS4134216,ILLUMINA,Illumina MiSeq,Sentry-2017-1013030,PAIRED,,WGS,GENOMIC,RANDOM,233295.0,131102641.0,SUB4904975,36051925;47256584,,,,2017-01-01,Mexico,Illumina MiSeq sequencing; WGS of Enterobacter hormaechei,False,2018-12-14,False,,,,,,,,,,158836,Enterobacter hormaechei,Sentry-2017-1013030,SUB4904975,,,,,,,,,,,,,,,,,This sample has been submitted by pda|andrewdavis on 2018-12-14; Enterobacter hormaechei,,,,,,,,,2017,
SRX761836,SRR1655370,SAMN03197138,SAMN03197138,SRS746346,ILLUMINA,Illumina HiSeq 2000,1180_ECLO,PAIRED,,WGS,GENOMIC,RANDOM,728131.0,131825178.0,University of Washington,59598359;58904344,,,UW clinical laboratory,,USA: WA,Illumina HiSeq 2000 sequencing; Whole genome seq of Enterobacter cloacae clinical isolate: Sample 1180_ECLO,False,2015-07-08,False,,,,,,,,,,61645,Enterobacter asburiae,1180_ECLO,University of Washington,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|stevesal on 2015-07-08; Enterobacter asburiae,,,,,,,,,,
SRX762508,SRR1656042,SAMN03197810,SAMN03197810,SRS747018,ILLUMINA,Illumina HiSeq 2000,61_ECLO,PAIRED,,WGS,GENOMIC,RANDOM,728363.0,132520827.0,University of Washington,56302619;53827191,,,UW clinical laboratory,,USA: WA,Illumina HiSeq 2000 sequencing; Whole genome seq of Enterobacter cloacae clinical isolate: Sample 61_ECLO,False,2015-07-08,False,,,,,,,,,,208224,Enterobacter kobei,61_ECLO,University of Washington,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|stevesal on 2015-07-08; Enterobacter kobei,,,,,,,,,,
ERX5207675,ERR5422983,SAMEA8158520,SAMEA8158520,ERS5845288,ILLUMINA,Illumina NovaSeq 6000,AI3050_4,PAIRED,327.0,WGS,GENOMIC,RANDOM,878390.0,132636890.0,cnag-crg,33444455;36578382,,,,2014-01-01,Spain,Illumina NovaSeq 6000 paired end sequencing,False,2021-10-14,False,,,,,,,,,,550,Enterobacter cloacae,AI3050,cnag-crg,,,,,,Homo sapiens,9606.0,diseased,,,,,,,,,AI3050 DNA,,,,,,,,,2014,
ERX5109261,ERR5319858,SAMEA8065832,SAMEA8065832,ERS5753003,ILLUMINA,Illumina NovaSeq 6000,AI2992_4,PAIRED,327.0,WGS,GENOMIC,RANDOM,880950.0,133023450.0,cnag-crg,31480645;32489322,,,,2018-01-01,Spain,Illumina NovaSeq 6000 paired end sequencing,False,2021-10-14,False,,Clinica Universitaria de Navarra (Navarra),,,,,,,,550,Enterobacter cloacae,AI2992,cnag-crg,,,,,,Homo sapiens,9606.0,diseased,,,,,,,,,AI2992 DNA,,,,,,,,,2018,
DRX189785,DRR199376,SAMD00194540,SAMD00194540,DRS147379,ILLUMINA,NextSeq 500,,PAIRED,250.0,WGS,GENOMIC,RANDOM,447873.0,134245914.0,NIID,39226364;39288341,,,,2019-02-05,Japan:Tokyo,NextSeq 500 paired end sequencing; NextSeq 500 paired end sequencing of SAMD00194540,False,2020-07-23,False,,,35.6538 N 139.5126 E,,,,,,,208224,Enterobacter kobei,SAMD00194540,NIID,,,,,whole genome sequencing of Enterobacter kobei str. WP5-W19-CRE-02,,,,,,,,,,,,Enterobacter kobei str. WP5-W19-CRE-02,,,,,,35.6538,139.5126,,2019-02-05,
ERX5400661,ERR5685198,SAMEA8515027,SAMEA8515027,ERS6199826,ILLUMINA,Illumina MiSeq,unspecified,PAIRED,250.0,WGS,GENOMIC,size fractionation,555724.0,134478409.0,CARDIFF UNIVERSITY,47036468;55587240,,,,2016-05-01,Bangladesh,Illumina MiSeq paired end sequencing,False,2021-05-31,False,,rectal swab,,,,,,,,1296536,Enterobacter hormaechei subsp. xiangfangensis,BC-BR618-2,CARDIFF UNIVERSITY,,,,,,human,9606.0,healthy,,,,,,,,,"Maternal and neonatal rectal carriage of beta-lactamases from low- and middle-income countries: prevalence, risk factors and genomes (part of the BARNARDS study).",,,,,,,,,2015-17,
ERX5207370,ERR5422679,SAMEA8158444,SAMEA8158444,ERS5845212,ILLUMINA,Illumina NovaSeq 6000,AI2905_4,PAIRED,327.0,WGS,GENOMIC,RANDOM,897058.0,135455758.0,cnag-crg,32021114;32559804,,,,2018-01-01,Spain,Illumina NovaSeq 6000 paired end sequencing,False,2021-10-14,False,,Hospital Universitario La Princesa (Madrid),,,,,,,,550,Enterobacter cloacae,AI2905,cnag-crg,,,,,,Homo sapiens,9606.0,diseased,,,,,,,,,AI2905 DNA,,,,,,,,,2018,
SRX8039887,SRR11462561,SAMN14516639,SAMN14516639,SRS6411801,ILLUMINA,NextSeq 550,L_RBF-16-0075-1,PAIRED,,WGS,GENOMIC,RANDOM,523905.0,136048920.0,SUB7212069,40036234;40517683,,,DZIF_study_center: RBF-16-0075-1,2016-01-01,Germany: Freiburg,NextSeq 550 sequencing; WGS of RBF-16-0075-1,False,2020-04-14,False,,blood,47.99 N 7.84 E,,,,,,,2723433,Enterobacter sp. RBF-16-0075-1,Sample_RBF-16-0075-1,SUB7212069,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|swapnil.doijad on 2020-04-14; Enterobacter sp. RBF-16-0075-1,,,,,,47.99,7.84,,2016,
SRX762127,SRR1655661,SAMN03197429,SAMN03197429,SRS746637,ILLUMINA,Illumina HiSeq 2000,24_ECLO,PAIRED,,WGS,GENOMIC,RANDOM,746007.0,136058611.0,University of Washington,57610132;54816392,,,UW clinical laboratory,,USA: WA,Illumina HiSeq 2000 sequencing; Whole genome seq of Enterobacter cloacae clinical isolate: Sample 24_ECLO,False,2015-07-08,False,,,,,,,,steigerwaltii,,299766,Enterobacter hormaechei subsp. steigerwaltii,24_ECLO,University of Washington,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|stevesal on 2015-07-08; Enterobacter hormaechei subsp. steigerwaltii,,,,,,,,,,
ERX5462491,ERR5751872,SAMEA8581652,SAMEA8581652,ERS6266308,ILLUMINA,Illumina MiSeq,unspecified,PAIRED,250.0,WGS,GENOMIC,size fractionation,493508.0,136885136.0,CARDIFF UNIVERSITY,49044600;55018944,,,researchers and medical staff,2016-01-01,Pakistan,Illumina MiSeq paired end sequencing,True,2021-08-09,False,,,33.0 N 73.0 E,,,,,,,158836,Enterobacter hormaechei,PS474-2,CARDIFF UNIVERSITY,,,,,,human,9606.0,diseased,,,,,,,,,Determining the role and impact of insects and spiders in the dissemination of multi-drug resistant,,,,,,33.0,73.0,,2016,
SRX762456,SRR1655990,SAMN03197758,SAMN03197758,SRS746964,ILLUMINA,Illumina HiSeq 2000,559_ECLO,PAIRED,,WGS,GENOMIC,RANDOM,729750.0,137443572.0,University of Washington,59639112;60208644,,,UW clinical laboratory,,USA: WA,Illumina HiSeq 2000 sequencing; Whole genome seq of Enterobacter cloacae clinical isolate: Sample 559_ECLO,False,2015-07-08,False,,,,,,,,,,550,Enterobacter cloacae,559_ECLO,University of Washington,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|stevesal on 2015-07-08; Enterobacter cloacae,,,,,,,,,,
SRX9913148,SRR13501373,SAMN17487911,SAMN17487911,SRS8091027,ILLUMINA,Illumina NovaSeq 6000,CPO055_illumina,PAIRED,,WGS,GENOMIC,RANDOM,476774.0,137653739.0,SUB8915051,32813328;33773823,,,"Department of Infectious Diseases, Monash University, Alfred Hospital",2018-12-04,Australia: Melbourne,Illumina NovaSeq 6000 sequencing; CPO055_illumina,False,2021-01-23,False,,BAL,37.8136 S 144.9631 E,,,,,,,158836,Enterobacter hormaechei,CPO055,SUB8915051,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|nmacesic on 2021-01-23; Enterobacter hormaechei,,,,,,-37.8136,144.9631,,2018-12-04,
SRX10273181,SRR13893421,SAMN18206998,SAMN18206998,SRS8406453,ILLUMINA,Illumina HiSeq 2000,ENCL_275_ill,PAIRED,,WGS,GENOMIC,RANDOM,462493.0,137721356.0,SUB8768147,55757261;63177362,,,Johns Hopkins Hospital,2017-01-01,USA:Baltimore,Illumina HiSeq 2000 sequencing; illumina sequencing of e cloacae: clinical isolate,False,2021-03-12,False,,patient,39.29 N 76.59 W,,,,,,,550,Enterobacter cloacae,ENCL_275,SUB8768147,,,,,,Homo sapiens,9606.0,,,,,,,,,,ENCL_275,,,,,,39.29,-76.59,,2017,
ERX4785089,ERR4920180,SAMEA7472582,SAMEA7472582,ERS5230277,ILLUMINA,Illumina MiSeq,unspecified,PAIRED,250.0,WGS,GENOMIC,size fractionation,506042.0,137748996.0,CARDIFF UNIVERSITY,40172455;52004411,,,research nurses,2016-05-01,Pakistan,Illumina MiSeq paired end sequencing,False,2020-12-07,False,,,33.0 N 73.0 E,,,,,,,158836,Enterobacter hormaechei,PP-BB1922-I,CARDIFF UNIVERSITY,,,,,,human,9606.0,diseased,,,,,,,,,Gram-negative bacteria causing neonatal sepsis in LMIC,,,,,,33.0,73.0,,2015-17,
ERX6043229,ERR6415315,SAMEA9459714,SAMEA9459714,ERS7182727,ILLUMINA,Illumina MiSeq,WGS,PAIRED,250.0,WGS,GENOMIC,RANDOM,716420.0,137759061.0,Maastricht university Medical Centre,52946446;56279878,,,,2019-05-01,Netherlands,Illumina MiSeq paired end sequencing,False,2021-09-05,False,,hospital,,,,,,,,550,Enterobacter cloacae,20,Maastricht university Medical Centre,,,,,,Homo sapiens,9606.0,not provided,,,,,,,,,resistance gene island strains,,,,,,,,,2019-05-01,
SRX3461837,SRR6366305,SAMN08160782,SAMN08160782,SRS2750002,ILLUMINA,Illumina MiSeq,NR3443,PAIRED,,WGS,GENOMIC,RANDOM,327485.0,138235765.0,SUB3318178,37631864;48730593,,,Columbia University Medical Center,2015-01-01,USA:New York City,Illumina MiSeq sequencing; Enterobacter cloacae complex ST171,False,2018-04-02,False,,Fluid,,,,,,,,550,Enterobacter cloacae,NR3443,SUB3318178,,,,,,Homo sapiens,9606.0,,,,,,,,,,Enterobacter cloacae complex ST171,,,,,,,,,2015,
SRX7741081,SRR11103377,SAMN14127894,SAMN14127894,SRS6160964,ILLUMINA,Illumina MiSeq,A5,PAIRED,,WGS,GENOMIC,RANDOM,470341.0,138520627.0,SUB6988510,48887201;60660218,,,Abdallah Sulaiman and Issmat I. Kassem,2019-01-01,Lebanon,Illumina MiSeq sequencing; Commensal E. coli from river water,False,2020-02-19,False,,river water,,,,,,,,299767,Enterobacter ludwigii,A5,SUB6988510,,,,,,,,,,,,,,,,,This sample has been submitted by pda|lstuga on 2020-02-19; Enterobacter ludwigii,,,,,,,,,2019,
SRX14325349,SRR18178374,SAMN26329904,SAMN26329904,SRS12141028,ILLUMINA,Illumina HiSeq 2500,1573269,PAIRED,,WGS,GENOMIC,RANDOM,692489.0,138712490.0,SUB11135265,42112608;43795571,,,,2015-06-22,United Kingdom,Illumina HiSeq 2500 sequencing; Whole Genome Sequencing of pathogenic bacterial for AMR surveillance,False,2022-03-04,False,,,,,,,,,,550,Enterobacter cloacae,1573269,SUB11135265,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|hassan.hartman@orcid on 2022-03-02; Enterobacter cloacae,,,,,,,,,2015-06-22,
SRX10273467,SRR13893547,SAMN18207029,SAMN18207029,SRS8406551,ILLUMINA,Illumina HiSeq 2000,ENCL_550_ill,PAIRED,,WGS,GENOMIC,RANDOM,468146.0,139460672.0,SUB8768147,49585842;50440639,,,Johns Hopkins Hospital,2018-01-01,USA:Baltimore,Illumina HiSeq 2000 sequencing; illumina sequencing of e cloacae: clinical isolate,False,2021-03-12,False,,patient,39.29 N 76.59 W,,,,,,,550,Enterobacter cloacae,ENCL_550,SUB8768147,,,,,,Homo sapiens,9606.0,,,,,,,,,,ENCL_550,,,,,,39.29,-76.59,,2018,
ERX5207503,ERR5422811,SAMEA8158477,SAMEA8158477,ERS5845245,ILLUMINA,Illumina NovaSeq 6000,AI3045_4,PAIRED,327.0,WGS,GENOMIC,RANDOM,927104.0,139992704.0,cnag-crg,35322442;39028685,,,,2012-01-01,Spain,Illumina NovaSeq 6000 paired end sequencing,False,2021-10-14,False,,Hospital Puerta de Hierro (Madrid),,,,,,,,550,Enterobacter cloacae,AI3045,cnag-crg,,,,,,Homo sapiens,9606.0,diseased,,,,,,,,,AI3045 DNA,,,,,,,,,2012,
SRX10273457,SRR13893557,SAMN18207020,SAMN18207020,SRS8406520,ILLUMINA,Illumina HiSeq 2000,ENCL_466_ill,PAIRED,,WGS,GENOMIC,RANDOM,469581.0,140013377.0,SUB8768147,47839263;48456655,,,Johns Hopkins Hospital,2017-01-01,USA:Baltimore,Illumina HiSeq 2000 sequencing; illumina sequencing of e cloacae: clinical isolate,False,2021-03-12,False,,patient,39.29 N 76.59 W,,,,,,,550,Enterobacter cloacae,ENCL_466,SUB8768147,,,,,,Homo sapiens,9606.0,,,,,,,,,,ENCL_466,,,,,,39.29,-76.59,,2017,
SRX762757,SRR1656291,SAMN03198059,SAMN03198059,SRS747271,ILLUMINA,Illumina HiSeq 2000,85_ECLO,PAIRED,,WGS,GENOMIC,RANDOM,780655.0,140051544.0,University of Washington,63203514;63352759,,,UW clinical laboratory,,USA: WA,Illumina HiSeq 2000 sequencing; Whole genome seq of Enterobacter cloacae clinical isolate: Sample 85_ECLO,False,2015-07-08,False,,,,,,,,,,208224,Enterobacter kobei,85_ECLO,University of Washington,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|stevesal on 2015-07-08; Enterobacter kobei,,,,,,,,,,
ERX5462772,ERR5752153,SAMEA8581371,SAMEA8581371,ERS6266027,ILLUMINA,Illumina MiSeq,unspecified,PAIRED,250.0,WGS,GENOMIC,size fractionation,503896.0,140576371.0,CARDIFF UNIVERSITY,50602825;64000670,,,researchers and medical staff,2016-01-01,Pakistan,Illumina MiSeq paired end sequencing,True,2021-08-09,False,,,33.0 N 73.0 E,,,,,,,158836,Enterobacter hormaechei,IS260,CARDIFF UNIVERSITY,,,,,,human,9606.0,diseased,,,,,,,,,Determining the role and impact of insects and spiders in the dissemination of multi-drug resistant,,,,,,33.0,73.0,,2016,
ERX5988388,ERR6356837,SAMEA8993789,SAMEA8993789,ERS6676482,ILLUMINA,NextSeq 500,unspecified,PAIRED,250.0,WGS,GENOMIC,RANDOM,942020.0,140617402.0,UNIVERSITY HOSPITAL TUEBINGEN,42017414;41910340,,,,2019-01-01,Germany,NextSeq 500 paired end sequencing,False,2021-09-19,False,,,50.937466 N 7.051566 E,,,,,,,550,Enterobacter cloacae,10457,UNIVERSITY HOSPITAL TUEBINGEN,,,,,,,,not provided,,,,,,,,,E. cloacae complex isolate,,,,,,50.937466,7.051566,,2019,
ERX5462490,ERR5751871,SAMEA8581653,SAMEA8581653,ERS6266309,ILLUMINA,Illumina MiSeq,unspecified,PAIRED,250.0,WGS,GENOMIC,size fractionation,494120.0,140826462.0,CARDIFF UNIVERSITY,55267153;61795256,,,researchers and medical staff,2016-01-01,Pakistan,Illumina MiSeq paired end sequencing,True,2021-08-09,False,,,33.0 N 73.0 E,,,,,,,158836,Enterobacter hormaechei,PS474-3,CARDIFF UNIVERSITY,,,,,,human,9606.0,diseased,,,,,,,,,Determining the role and impact of insects and spiders in the dissemination of multi-drug resistant,,,,,,33.0,73.0,,2016,
ERX5108648,ERR5319245,SAMEA8065681,SAMEA8065681,ERS5752852,ILLUMINA,Illumina NovaSeq 6000,AI2619_3,PAIRED,327.0,WGS,GENOMIC,RANDOM,937130.0,141506630.0,cnag-crg,33139657;34672762,,,,2018-01-01,Spain,Illumina NovaSeq 6000 paired end sequencing,False,2021-10-14,False,,Hospital Universitari Germans Trias i Pujol (Badalona),,,,,,,,550,Enterobacter cloacae,AI2619,cnag-crg,,,,,,Homo sapiens,9606.0,diseased,,,,,,,,,AI2619 DNA,,,,,,,,,2018,
ERX5988393,ERR6356842,SAMEA8993801,SAMEA8993801,ERS6676494,ILLUMINA,NextSeq 500,unspecified,PAIRED,250.0,WGS,GENOMIC,RANDOM,953646.0,142076885.0,UNIVERSITY HOSPITAL TUEBINGEN,42649173;42673460,,,,2019-01-01,Germany,NextSeq 500 paired end sequencing,False,2021-09-19,False,,,50.937466 N 7.051566 E,,,,,,,550,Enterobacter cloacae,10503,UNIVERSITY HOSPITAL TUEBINGEN,,,,,,,,not provided,,,,,,,,,E. cloacae complex isolate,,,,,,50.937466,7.051566,,2019,
ERX4785082,ERR4920173,SAMEA7472556,SAMEA7472556,ERS5230251,ILLUMINA,Illumina MiSeq,unspecified,PAIRED,250.0,WGS,GENOMIC,size fractionation,501754.0,142134680.0,CARDIFF UNIVERSITY,41751710;54287052,,,research nurses,2016-05-01,Pakistan,Illumina MiSeq paired end sequencing,False,2020-12-07,False,,,33.0 N 73.0 E,,,,,,,158836,Enterobacter hormaechei,PP-BB1589-I,CARDIFF UNIVERSITY,,,,,,human,9606.0,diseased,,,,,,,,,Gram-negative bacteria causing neonatal sepsis in LMIC,,,,,,33.0,73.0,,2015-17,
ERX329036,ERR356253,SAMEA2241513,SAMEA2241513,ERS359854,ILLUMINA,Illumina MiSeq,622,PAIRED,550.0,WGS,GENOMIC,RANDOM,496487.0,142168455.0,University of Warwick - United Kingdom,67645012;64537025,,,,2012-03-15,UK,Illumina MiSeq paired end sequencing,False,2014-08-29,False,,Wound swab,,,,,,,,550,Enterobacter cloacae,31e,University of Warwick - United Kingdom,,,,,,Human,9606.0,,,,,,,,,,Isolates identified as A. baumannii during an 18 month hospital outbreak,,,,,,,,,15/03/2012,
ERX4785118,ERR4920209,SAMEA7472840,SAMEA7472840,ERS5230534,ILLUMINA,Illumina MiSeq,unspecified,PAIRED,250.0,WGS,GENOMIC,size fractionation,539608.0,142214568.0,CARDIFF UNIVERSITY,47430831;56546302,,,research nurses,2016-05-01,Rwanda,Illumina MiSeq paired end sequencing,False,2020-12-07,False,,,2.1 N 29.0 E,,,,,,,550,Enterobacter cloacae,RK-BB1050-I,CARDIFF UNIVERSITY,,,,,,human,9606.0,diseased,,,,,,,,,Gram-negative bacteria causing neonatal sepsis in LMIC,,,,,,2.1,29.0,,2015-17,
ERX1686615,ERR1616226,SAMEA4427193,SAMEA4427193,ERS1338642,ILLUMINA,Illumina MiSeq,unspecified,PAIRED,75.0,WGS,GENOMIC,unspecified,367971.0,142250472.0,Amphia Hospital,46217602;52856639,,,,,Netherlands,Illumina MiSeq paired end sequencing; EXP-51-1-2016-09-08_12-16-20,False,2016-10-13,False,,,,,,,,,,1902766,Enterobacter cloacae complex sp. SCP29-21,SCP29-21,Amphia Hospital,,,,,,Homo sapiens,9606.0,,,,,,,,,,SCP29-21,,,,,,,,,not available,
SRX761860,SRR1655394,SAMN03197162,SAMN03197162,SRS746370,ILLUMINA,Illumina HiSeq 2000,1200_ECLO,PAIRED,,WGS,GENOMIC,RANDOM,651718.0,143479277.0,University of Washington,58447477;57258207,,,UW clinical laboratory,,USA: WA,Illumina HiSeq 2000 sequencing; Whole genome seq of Enterobacter cloacae clinical isolate: Sample 1200_ECLO,False,2015-07-08,False,,,,,,,,steigerwaltii,,299766,Enterobacter hormaechei subsp. steigerwaltii,1200_ECLO,University of Washington,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|stevesal on 2015-07-08; Enterobacter hormaechei subsp. steigerwaltii,,,,,,,,,,
SRX9619779,SRR13181782,SAMN16980970,SAMN16980970,SRS7821956,ILLUMINA,Illumina MiSeq,2018HL-00768,PAIRED,,WGS,GENOMIC,RANDOM,340313.0,144347499.0,SUB8675805,54429213;53377147,,,,2018-01-01,USA,Illumina MiSeq sequencing; Illumina sequencing of 2018HL-00768,False,2020-12-03,False,,sputum isolate,,,,,,,,550,Enterobacter cloacae,2018HL-00768,SUB8675805,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|whaasny on 2020-12-03; Enterobacter cloacae,,,,,,,,,2018,
ERX5462492,ERR5751873,SAMEA8581651,SAMEA8581651,ERS6266307,ILLUMINA,Illumina MiSeq,unspecified,PAIRED,250.0,WGS,GENOMIC,size fractionation,506962.0,144381576.0,CARDIFF UNIVERSITY,52482799;60149069,,,researchers and medical staff,2016-01-01,Pakistan,Illumina MiSeq paired end sequencing,True,2021-08-09,False,,,33.0 N 73.0 E,,,,,,,158836,Enterobacter hormaechei,PS474-1,CARDIFF UNIVERSITY,,,,,,human,9606.0,diseased,,,,,,,,,Determining the role and impact of insects and spiders in the dissemination of multi-drug resistant,,,,,,33.0,73.0,,2016,
SRX762677,SRR1656211,SAMN03197979,SAMN03197979,SRS747188,ILLUMINA,Illumina HiSeq 2000,77_ECLO,PAIRED,,WGS,GENOMIC,RANDOM,807674.0,144594803.0,University of Washington,66117470;65908618,,,UW clinical laboratory,,USA: WA,Illumina HiSeq 2000 sequencing; Whole genome seq of Enterobacter cloacae clinical isolate: Sample 77_ECLO,False,2015-07-08,False,,,,,,,,,,208224,Enterobacter kobei,77_ECLO,University of Washington,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|stevesal on 2015-07-08; Enterobacter kobei,,,,,,,,,,
SRX9009559,SRR12519203,SAMN15907188,SAMN15907188,SRS7260858,ILLUMINA,Illumina MiSeq,2020CK-00254,PAIRED,,WGS,GENOMIC,RANDOM,362759.0,144647124.0,SUB8010147,58838100;58648895,,,,2020-07-22,USA,Illumina MiSeq sequencing; AR Lab Network WGS,False,2020-08-27,False,,other,,,,,,,,550,Enterobacter cloacae,2020CK-00254,SUB8010147,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|erin.young on 2020-08-27; Enterobacter cloacae,,,,,,,,,2020-07-22,
SRX10273173,SRR13893429,SAMN18206990,SAMN18206990,SRS8406445,ILLUMINA,Illumina HiSeq 2000,ENCL_175_ill,PAIRED,,WGS,GENOMIC,RANDOM,489081.0,144919336.0,SUB8768147,58699284;63357608,,,Johns Hopkins Hospital,2017-01-01,USA:Baltimore,Illumina HiSeq 2000 sequencing; illumina sequencing of e cloacae: clinical isolate,False,2021-03-12,False,,patient,39.29 N 76.59 W,,,,,,,550,Enterobacter cloacae,ENCL_175,SUB8768147,,,,,,Homo sapiens,9606.0,,,,,,,,,,ENCL_175,,,,,,39.29,-76.59,,2017,
