Name,ST,url,MLST_Profile,organismName
ERR1616035,0fd2da0a467767427bbbef66f80f86c03362b7bf,https://pubmlst.org/ecloacae/,e7819aa762b8166ea49dd0864265b1551f062a3f.14.9fccc185cd4ddd4a4dfc27020d38e921a062df47.191.102.11.15,Enterobacter asburiae
ERR1616036,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
ERR1616037,102,https://pubmlst.org/ecloacae/,59.9.12.9.67.6.25,Enterobacter hormaechei
ERR1616038,421,https://pubmlst.org/ecloacae/,4.4.15.42.39.4.9,Enterobacter hormaechei
ERR1616039,664,https://pubmlst.org/ecloacae/,248.4.160.6.39.30.6,Enterobacter hormaechei
ERR1616133,62,https://pubmlst.org/ecloacae/,48.4.15.42.39.4.9,Enterobacter hormaechei
ERR1616134,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
ERR1616135,421,https://pubmlst.org/ecloacae/,4.4.15.42.39.4.9,Enterobacter hormaechei
ERR1616136,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
ERR1616137,78,https://pubmlst.org/ecloacae/,8.9.6.9.9.6.8,Enterobacter hormaechei
ERR1616138,237af6a7879f573c3abf42ca4211deed49f4e137,https://pubmlst.org/ecloacae/,e7819aa762b8166ea49dd0864265b1551f062a3f.14.9fccc185cd4ddd4a4dfc27020d38e921a062df47.7a669ab920fc3a02ce3434e2743d17a404f43390.102.11.15,Enterobacter asburiae
ERR1616139,102,https://pubmlst.org/ecloacae/,59.9.12.9.67.6.25,Enterobacter hormaechei
ERR1616140,730,https://pubmlst.org/ecloacae/,37.27.35.126.49.100.26,Enterobacter roggenkampii
ERR1616141,65,https://pubmlst.org/ecloacae/,51.4.21.41.42.4.6,Enterobacter hormaechei
ERR1616142,421,https://pubmlst.org/ecloacae/,4.4.15.42.39.4.9,Enterobacter hormaechei
ERR1616143,421,https://pubmlst.org/ecloacae/,4.4.15.42.39.4.9,Enterobacter hormaechei
ERR1616144,93,https://pubmlst.org/ecloacae/,9.4.14.61.37.4.9,Enterobacter hormaechei
ERR1616145,278,https://pubmlst.org/ecloacae/,59.9.59.9.67.6.6,Enterobacter hormaechei
ERR1616146,730,https://pubmlst.org/ecloacae/,37.27.35.126.49.100.26,Enterobacter roggenkampii
ERR1616147,133,https://pubmlst.org/ecloacae/,11.4.4.13.39.4.9,Enterobacter hormaechei
ERR1616148,93,https://pubmlst.org/ecloacae/,9.4.14.61.37.4.9,Enterobacter hormaechei
ERR1616149,656,https://pubmlst.org/ecloacae/,66.4.15.40.57.4.9,Enterobacter hormaechei
ERR1616150,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
ERR1616151,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
ERR1616152,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
ERR1616153,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
ERR1616154,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
ERR1616155,421,https://pubmlst.org/ecloacae/,4.4.15.42.39.4.9,Enterobacter hormaechei
ERR1616156,145,https://pubmlst.org/ecloacae/,59.40.82.9.67.6.6,Enterobacter hormaechei
ERR1616157,133,https://pubmlst.org/ecloacae/,11.4.4.13.39.4.9,Enterobacter hormaechei
ERR1616158,104,https://pubmlst.org/ecloacae/,59.40.76.9.70.6.6,Enterobacter hormaechei
ERR1616159,664,https://pubmlst.org/ecloacae/,248.4.160.6.39.30.6,Enterobacter hormaechei
ERR1616160,1053,https://pubmlst.org/ecloacae/,91.20.19.178.45.4.6,Enterobacter hormaechei
ERR1616161,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
ERR1616162,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
ERR1616163,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
ERR1616164,93,https://pubmlst.org/ecloacae/,9.4.14.61.37.4.9,Enterobacter hormaechei
ERR1616165,121,https://pubmlst.org/ecloacae/,10.21.9.44.45.4.32,Enterobacter hormaechei
ERR1616166,102,https://pubmlst.org/ecloacae/,59.9.12.9.67.6.25,Enterobacter hormaechei
ERR1616167,62,https://pubmlst.org/ecloacae/,48.4.15.42.39.4.9,Enterobacter hormaechei
ERR1616168,421,https://pubmlst.org/ecloacae/,4.4.15.42.39.4.9,Enterobacter hormaechei
ERR1616169,421,https://pubmlst.org/ecloacae/,4.4.15.42.39.4.9,Enterobacter hormaechei
ERR1616170,102,https://pubmlst.org/ecloacae/,59.9.12.9.67.6.25,Enterobacter hormaechei
ERR1616171,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
ERR1616172,4b54db80a13abee6d55ad5cd4d0b4569e2a500d0,https://pubmlst.org/ecloacae/,23.15.23.16.28.3e2224e968af546ef8459e338434748b28baaceb.11,Enterobacter asburiae
ERR1616173,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
ERR1616174,90,https://pubmlst.org/ecloacae/,58.37.4.6.42.4.25,Enterobacter hormaechei
ERR1616175,600020a2d65b4b3bc890616d5cb6fa9fe7bccdc3,https://pubmlst.org/ecloacae/,59.9.3d643cf454b85aa8011bc049c6303a27c4567aeb.9.67.37.6,Enterobacter hormaechei
ERR1616176,65,https://pubmlst.org/ecloacae/,51.4.21.41.42.4.6,Enterobacter hormaechei
ERR1616177,93,https://pubmlst.org/ecloacae/,9.4.14.61.37.4.9,Enterobacter hormaechei
ERR1616178,190,https://pubmlst.org/ecloacae/,9.4.15.6.37.4.9,Enterobacter hormaechei
ERR1616179,121,https://pubmlst.org/ecloacae/,10.21.9.44.45.4.32,Enterobacter hormaechei
ERR1616180,90,https://pubmlst.org/ecloacae/,58.37.4.6.42.4.25,Enterobacter hormaechei
ERR1616181,90,https://pubmlst.org/ecloacae/,58.37.4.6.42.4.25,Enterobacter hormaechei
ERR1616182,90,https://pubmlst.org/ecloacae/,58.37.4.6.42.4.25,Enterobacter hormaechei
ERR1616183,90,https://pubmlst.org/ecloacae/,58.37.4.6.42.4.25,Enterobacter hormaechei
ERR1616184,108,https://pubmlst.org/ecloacae/,68.8.75.63.65.34.35,Enterobacter hormaechei
ERR1616185,90,https://pubmlst.org/ecloacae/,58.37.4.6.42.4.25,Enterobacter hormaechei
ERR1616186,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
ERR1616187,90,https://pubmlst.org/ecloacae/,58.37.4.6.42.4.25,Enterobacter hormaechei
ERR1616188,730,https://pubmlst.org/ecloacae/,37.27.35.126.49.100.26,Enterobacter roggenkampii
ERR1616189,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
ERR1616190,421,https://pubmlst.org/ecloacae/,4.4.15.42.39.4.9,Enterobacter hormaechei
ERR1616191,133,https://pubmlst.org/ecloacae/,11.4.4.13.39.4.9,Enterobacter hormaechei
ERR1616192,106,https://pubmlst.org/ecloacae/,58.41.14.6.69.4.6,Enterobacter hormaechei
ERR1616193,664,https://pubmlst.org/ecloacae/,248.4.160.6.39.30.6,Enterobacter hormaechei
ERR1616194,316,https://pubmlst.org/ecloacae/,59.88.82.9.67.6.6,Enterobacter hormaechei
ERR1616195,133,https://pubmlst.org/ecloacae/,11.4.4.13.39.4.9,Enterobacter hormaechei
ERR1616196,32,https://pubmlst.org/ecloacae/,3.24.3.35.3.16.17,Enterobacter kobei
ERR1616197,32,https://pubmlst.org/ecloacae/,3.24.3.35.3.16.17,Enterobacter kobei
ERR1616198,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
ERR1616199,93,https://pubmlst.org/ecloacae/,9.4.14.61.37.4.9,Enterobacter hormaechei
ERR1616200,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
ERR1616201,93,https://pubmlst.org/ecloacae/,9.4.14.61.37.4.9,Enterobacter hormaechei
ERR1616202,1cda4e45ce2005ad1fbc8c92d5c46497d3934879,https://pubmlst.org/ecloacae/,49.72.19.44.58084b37ab5a90b9151925d87120cecb33cf256e.4.6,Enterobacter hormaechei
ERR1616203,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
ERR1616204,133,https://pubmlst.org/ecloacae/,11.4.4.13.39.4.9,Enterobacter hormaechei
ERR1616205,168,https://pubmlst.org/ecloacae/,59.40.81.9.79.37.38,Enterobacter hormaechei
ERR1616206,90,https://pubmlst.org/ecloacae/,58.37.4.6.42.4.25,Enterobacter hormaechei
ERR1616207,90,https://pubmlst.org/ecloacae/,58.37.4.6.42.4.25,Enterobacter hormaechei
ERR1616208,90,https://pubmlst.org/ecloacae/,58.37.4.6.42.4.25,Enterobacter hormaechei
ERR1616209,190,https://pubmlst.org/ecloacae/,9.4.15.6.37.4.9,Enterobacter hormaechei
ERR1616210,97,https://pubmlst.org/ecloacae/,59.9.62.9.62.25.6,Enterobacter hormaechei
ERR1616211,32,https://pubmlst.org/ecloacae/,3.24.3.35.3.16.17,Enterobacter kobei
ERR1616212,32,https://pubmlst.org/ecloacae/,3.24.3.35.3.16.17,Enterobacter kobei
ERR1616213,269,https://pubmlst.org/ecloacae/,95.56.112.111.104.4.63,Enterobacter hormaechei
ERR1616214,7c68df0d11e5aecdee025fa5e064edc3ea4358e9,https://pubmlst.org/ecloacae/,11.4.4.6.08c50eb8617180b1261febe6cba1b57be219e4d3.4.6,Enterobacter hormaechei
ERR1616215,90,https://pubmlst.org/ecloacae/,58.37.4.6.42.4.25,Enterobacter hormaechei
ERR1616217,88,https://pubmlst.org/ecloacae/,4.4.4.62.59.4.6,Enterobacter hormaechei
ERR1616218,108,https://pubmlst.org/ecloacae/,68.8.75.63.65.34.35,Enterobacter hormaechei
ERR1616219,108,https://pubmlst.org/ecloacae/,68.8.75.63.65.34.35,Enterobacter hormaechei
ERR1616220,656,https://pubmlst.org/ecloacae/,66.4.15.40.57.4.9,Enterobacter hormaechei
ERR1616221,182,https://pubmlst.org/ecloacae/,49.20.19.44.90.24.32,Enterobacter hormaechei
ERR1616222,916,https://pubmlst.org/ecloacae/,275.20.148.44.45.4.6,Enterobacter hormaechei
ERR1616223,32,https://pubmlst.org/ecloacae/,3.24.3.35.3.16.17,Enterobacter kobei
ERR1616224,32,https://pubmlst.org/ecloacae/,3.24.3.35.3.16.17,Enterobacter kobei
ERR1616225,65,https://pubmlst.org/ecloacae/,51.4.21.41.42.4.6,Enterobacter hormaechei
ERR1616226,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
ERR1616227,134,https://pubmlst.org/ecloacae/,4.4.13.4.39.4.25,Enterobacter hormaechei
ERR1616228,134,https://pubmlst.org/ecloacae/,4.4.13.4.39.4.25,Enterobacter hormaechei
ERR1616229,108,https://pubmlst.org/ecloacae/,68.8.75.63.65.34.35,Enterobacter hormaechei
ERR1642495,90,https://pubmlst.org/ecloacae/,58.37.4.6.42.4.25,Enterobacter hormaechei
ERR1877975,104,https://pubmlst.org/ecloacae/,59.40.76.9.70.6.6,Enterobacter hormaechei
ERR1877976,104,https://pubmlst.org/ecloacae/,59.40.76.9.70.6.6,Enterobacter hormaechei
ERR1877977,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
ERR1877978,278,https://pubmlst.org/ecloacae/,59.9.59.9.67.6.6,Enterobacter hormaechei
ERR1877979,89,https://pubmlst.org/ecloacae/,54.37.4.6.57.4.6,Enterobacter hormaechei
ERR193650,418,https://pubmlst.org/ecloacae/,53.35.154.44.45.4.6,Enterobacter hormaechei
ERR193651,94,https://pubmlst.org/ecloacae/,55.36.56.59.60.4.6,Enterobacter hormaechei
ERR193652,94,https://pubmlst.org/ecloacae/,55.36.56.59.60.4.6,Enterobacter hormaechei
ERR193654,133,https://pubmlst.org/ecloacae/,11.4.4.13.39.4.9,Enterobacter hormaechei
ERR193655,1401,https://pubmlst.org/ecloacae/,370.4.4.171.187.4.25,Enterobacter hormaechei
ERR193656,90,https://pubmlst.org/ecloacae/,58.37.4.6.42.4.25,Enterobacter hormaechei
ERR193658,94,https://pubmlst.org/ecloacae/,55.36.56.59.60.4.6,Enterobacter hormaechei
ERR1950685,23,https://pubmlst.org/ecloacae/,22.15.39.17.47.11.10,Enterobacter asburiae
ERR1950696,23,https://pubmlst.org/ecloacae/,22.15.39.17.47.11.10,Enterobacter asburiae
ERR1950700,23,https://pubmlst.org/ecloacae/,22.15.39.17.47.11.10,Enterobacter asburiae
ERR1950703,0271ec5618ba8782bb7e259170afbc19b026b404,https://pubmlst.org/ecloacae/,43.3.66.314.3.16.c5588ad702233277ff04982e291dca9f5d2665ee,Enterobacter kobei
ERR2107332,66,https://pubmlst.org/ecloacae/,52.21.20.44.45.4.6,Enterobacter hormaechei
ERR2107333,66,https://pubmlst.org/ecloacae/,52.21.20.44.45.4.6,Enterobacter hormaechei
ERR2107334,93,https://pubmlst.org/ecloacae/,9.4.14.61.37.4.9,Enterobacter hormaechei
ERR2107335,108,https://pubmlst.org/ecloacae/,68.8.75.63.65.34.35,Enterobacter hormaechei
ERR2107336,66,https://pubmlst.org/ecloacae/,52.21.20.44.45.4.6,Enterobacter hormaechei
ERR2107337,110,https://pubmlst.org/ecloacae/,66.4.15.40.76.4.9,Enterobacter hormaechei
ERR2107338,102,https://pubmlst.org/ecloacae/,59.9.12.9.67.6.25,Enterobacter hormaechei
ERR2116804,815,https://pubmlst.org/ecloacae/,9.4.159.42.37.4.23,Enterobacter hormaechei
ERR2116805,815,https://pubmlst.org/ecloacae/,9.4.159.42.37.4.23,Enterobacter hormaechei
ERR2116806,815,https://pubmlst.org/ecloacae/,9.4.159.42.37.4.23,Enterobacter hormaechei
ERR2116807,815,https://pubmlst.org/ecloacae/,9.4.159.42.37.4.23,Enterobacter hormaechei
ERR2116808,815,https://pubmlst.org/ecloacae/,9.4.159.42.37.4.23,Enterobacter hormaechei
ERR2116809,815,https://pubmlst.org/ecloacae/,9.4.159.42.37.4.23,Enterobacter hormaechei
ERR2116810,815,https://pubmlst.org/ecloacae/,9.4.159.42.37.4.23,Enterobacter hormaechei
ERR2116811,815,https://pubmlst.org/ecloacae/,9.4.159.42.37.4.23,Enterobacter hormaechei
ERR2116812,815,https://pubmlst.org/ecloacae/,9.4.159.42.37.4.23,Enterobacter hormaechei
ERR2116813,815,https://pubmlst.org/ecloacae/,9.4.159.42.37.4.23,Enterobacter hormaechei
ERR2116814,815,https://pubmlst.org/ecloacae/,9.4.159.42.37.4.23,Enterobacter hormaechei
ERR2116815,815,https://pubmlst.org/ecloacae/,9.4.159.42.37.4.23,Enterobacter hormaechei
ERR2116816,104,https://pubmlst.org/ecloacae/,59.40.76.9.70.6.6,Enterobacter hormaechei
ERR2116817,815,https://pubmlst.org/ecloacae/,9.4.159.42.37.4.23,Enterobacter hormaechei
ERR2116818,118,https://pubmlst.org/ecloacae/,59.40.12.9.67.6.6,Enterobacter hormaechei
ERR2116819,190,https://pubmlst.org/ecloacae/,9.4.15.6.37.4.9,Enterobacter hormaechei
ERR2116821,128,https://pubmlst.org/ecloacae/,59.45.59.9.62.23.6,Enterobacter hormaechei
ERR2116822,816,https://pubmlst.org/ecloacae/,59.9.80.172.35.6.6,Enterobacter hormaechei
ERR2116823,97,https://pubmlst.org/ecloacae/,59.9.62.9.62.25.6,Enterobacter hormaechei
ERR2116824,145,https://pubmlst.org/ecloacae/,59.40.82.9.67.6.6,Enterobacter hormaechei
ERR2116825,278,https://pubmlst.org/ecloacae/,59.9.59.9.67.6.6,Enterobacter hormaechei
ERR2116826,254,https://pubmlst.org/ecloacae/,58.4.90.6.39.4.59,Enterobacter hormaechei
ERR2116827,114,https://pubmlst.org/ecloacae/,53.35.20.44.45.4.6,Enterobacter hormaechei
ERR2116828,815,https://pubmlst.org/ecloacae/,9.4.159.42.37.4.23,Enterobacter hormaechei
ERR2116829,145,https://pubmlst.org/ecloacae/,59.40.82.9.67.6.6,Enterobacter hormaechei
ERR2124253,873,https://pubmlst.org/ecloacae/,85.63.101.103.96.6.53,Enterobacter hormaechei
ERR2124254,110,https://pubmlst.org/ecloacae/,66.4.15.40.76.4.9,Enterobacter hormaechei
ERR2124550,66,https://pubmlst.org/ecloacae/,52.21.20.44.45.4.6,Enterobacter hormaechei
ERR2124551,1132,https://pubmlst.org/ecloacae/,59.40.12.115.62.6.6,Enterobacter hormaechei
ERR2124552,66,https://pubmlst.org/ecloacae/,52.21.20.44.45.4.6,Enterobacter hormaechei
ERR2124553,66,https://pubmlst.org/ecloacae/,52.21.20.44.45.4.6,Enterobacter hormaechei
ERR2124554,78,https://pubmlst.org/ecloacae/,8.9.6.9.9.6.8,Enterobacter hormaechei
ERR2124555,108,https://pubmlst.org/ecloacae/,68.8.75.63.65.34.35,Enterobacter hormaechei
ERR2124556,135,https://pubmlst.org/ecloacae/,59.47.59.9.62.23.6,Enterobacter hormaechei
ERR2124557,796,https://pubmlst.org/ecloacae/,59.9.6.9.106.6.6,Enterobacter hormaechei
ERR2124558,1131,https://pubmlst.org/ecloacae/,320.20.74.387.308.12.6,Enterobacter hormaechei
ERR2124559,108,https://pubmlst.org/ecloacae/,68.8.75.63.65.34.35,Enterobacter hormaechei
ERR2124560,118,https://pubmlst.org/ecloacae/,59.40.12.9.67.6.6,Enterobacter hormaechei
ERR2391659,873,https://pubmlst.org/ecloacae/,85.63.101.103.96.6.53,Enterobacter hormaechei
ERR2391660,873,https://pubmlst.org/ecloacae/,85.63.101.103.96.6.53,Enterobacter hormaechei
ERR2392183,873,https://pubmlst.org/ecloacae/,85.63.101.103.96.6.53,Enterobacter hormaechei
ERR2392184,873,https://pubmlst.org/ecloacae/,85.63.101.103.96.6.53,Enterobacter hormaechei
ERR2392185,873,https://pubmlst.org/ecloacae/,85.63.101.103.96.6.53,Enterobacter hormaechei
ERR2392186,118,https://pubmlst.org/ecloacae/,59.40.12.9.67.6.6,Enterobacter hormaechei
ERR2392187,873,https://pubmlst.org/ecloacae/,85.63.101.103.96.6.53,Enterobacter hormaechei
ERR2392188,873,https://pubmlst.org/ecloacae/,85.63.101.103.96.6.53,Enterobacter hormaechei
ERR2652660,190,https://pubmlst.org/ecloacae/,9.4.15.6.37.4.9,Enterobacter hormaechei
ERR2652661,190,https://pubmlst.org/ecloacae/,9.4.15.6.37.4.9,Enterobacter hormaechei
ERR2652662,190,https://pubmlst.org/ecloacae/,9.4.15.6.37.4.9,Enterobacter hormaechei
ERR2652663,190,https://pubmlst.org/ecloacae/,9.4.15.6.37.4.9,Enterobacter hormaechei
ERR2652664,190,https://pubmlst.org/ecloacae/,9.4.15.6.37.4.9,Enterobacter hormaechei
ERR2652665,190,https://pubmlst.org/ecloacae/,9.4.15.6.37.4.9,Enterobacter hormaechei
ERR2984269,1053,https://pubmlst.org/ecloacae/,91.20.19.178.45.4.6,Enterobacter hormaechei
ERR304795,145,https://pubmlst.org/ecloacae/,59.40.82.9.67.6.6,Enterobacter hormaechei
ERR3063454,114,https://pubmlst.org/ecloacae/,53.35.20.44.45.4.6,Enterobacter hormaechei
ERR3063455,1772,https://pubmlst.org/ecloacae/,10.20.19.44.134.4.6,Enterobacter hormaechei
ERR3063456,114,https://pubmlst.org/ecloacae/,53.35.20.44.45.4.6,Enterobacter hormaechei
ERR3063457,265,https://pubmlst.org/ecloacae/,46.73.74.44.45.4.6,Enterobacter hormaechei
ERR3063458,96,https://pubmlst.org/ecloacae/,57.39.49.57.49.12.20,Enterobacter roggenkampii
ERR3063459,114,https://pubmlst.org/ecloacae/,53.35.20.44.45.4.6,Enterobacter hormaechei
ERR3063460,114,https://pubmlst.org/ecloacae/,53.35.20.44.45.4.6,Enterobacter hormaechei
ERR3063461,114,https://pubmlst.org/ecloacae/,53.35.20.44.45.4.6,Enterobacter hormaechei
ERR3063462,114,https://pubmlst.org/ecloacae/,53.35.20.44.45.4.6,Enterobacter hormaechei
ERR3063463,114,https://pubmlst.org/ecloacae/,53.35.20.44.45.4.6,Enterobacter hormaechei
ERR311482,106,https://pubmlst.org/ecloacae/,58.41.14.6.69.4.6,Enterobacter hormaechei
ERR311485,133,https://pubmlst.org/ecloacae/,11.4.4.13.39.4.9,Enterobacter hormaechei
ERR311486,78,https://pubmlst.org/ecloacae/,8.9.6.9.9.6.8,Enterobacter hormaechei
ERR311487,118,https://pubmlst.org/ecloacae/,59.40.12.9.67.6.6,Enterobacter hormaechei
ERR311488,124,https://pubmlst.org/ecloacae/,4.4.4.6.39.4.25,Enterobacter hormaechei
ERR311489,264,https://pubmlst.org/ecloacae/,90.20.74.44.109.4.32,Enterobacter hormaechei
ERR311490,310,https://pubmlst.org/ecloacae/,59.40.59.9.62.6.6,Enterobacter hormaechei
ERR311491,135,https://pubmlst.org/ecloacae/,59.47.59.9.62.23.6,Enterobacter hormaechei
ERR311492,94,https://pubmlst.org/ecloacae/,55.36.56.59.60.4.6,Enterobacter hormaechei
ERR311493,118,https://pubmlst.org/ecloacae/,59.40.12.9.67.6.6,Enterobacter hormaechei
ERR311494,118,https://pubmlst.org/ecloacae/,59.40.12.9.67.6.6,Enterobacter hormaechei
ERR311495,133,https://pubmlst.org/ecloacae/,11.4.4.13.39.4.9,Enterobacter hormaechei
ERR311496,253,https://pubmlst.org/ecloacae/,13.2.103.105.2.2.14,Enterobacter ludwigii
ERR311497,286,https://pubmlst.org/ecloacae/,59.64.81.9.79.37.38,Enterobacter hormaechei
ERR311498,253,https://pubmlst.org/ecloacae/,13.2.103.105.2.2.14,Enterobacter ludwigii
ERR311499,756,https://pubmlst.org/ecloacae/,68.8.75.63.251.34.35,Enterobacter hormaechei
ERR311500,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
ERR311501,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
ERR311502,90,https://pubmlst.org/ecloacae/,58.37.4.6.42.4.25,Enterobacter hormaechei
ERR311503,418,https://pubmlst.org/ecloacae/,53.35.154.44.45.4.6,Enterobacter hormaechei
ERR311504,133,https://pubmlst.org/ecloacae/,11.4.4.13.39.4.9,Enterobacter hormaechei
ERR311505,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
ERR311506,94,https://pubmlst.org/ecloacae/,55.36.56.59.60.4.6,Enterobacter hormaechei
ERR311507,94,https://pubmlst.org/ecloacae/,55.36.56.59.60.4.6,Enterobacter hormaechei
ERR311508,124,https://pubmlst.org/ecloacae/,4.4.4.6.39.4.25,Enterobacter hormaechei
ERR311510,145,https://pubmlst.org/ecloacae/,59.40.82.9.67.6.6,Enterobacter hormaechei
ERR311511,94,https://pubmlst.org/ecloacae/,55.36.56.59.60.4.6,Enterobacter hormaechei
ERR311512,45,https://pubmlst.org/ecloacae/,4.4.14.6.39.4.6,Enterobacter hormaechei
ERR311514,175,https://pubmlst.org/ecloacae/,51.4.4.6.68.30.36,Enterobacter hormaechei
ERR311515,168,https://pubmlst.org/ecloacae/,59.40.81.9.79.37.38,Enterobacter hormaechei
ERR311518,278,https://pubmlst.org/ecloacae/,59.9.59.9.67.6.6,Enterobacter hormaechei
ERR311519,335,https://pubmlst.org/ecloacae/,4.4.4.83.4.4.4,Enterobacter hormaechei
ERR311520,baf33c1fc313a8ff7f780de73e800715fe924bd0,https://pubmlst.org/ecloacae/,59.9.62.9..25.6,Enterobacter hormaechei
ERR311521,1283,https://pubmlst.org/ecloacae/,59.9.6.9.62.6.6,Enterobacter hormaechei
ERR311522,168,https://pubmlst.org/ecloacae/,59.40.81.9.79.37.38,Enterobacter hormaechei
ERR311523,757,https://pubmlst.org/ecloacae/,188.107.177.214.153.36.1,Enterobacter cloacae
ERR311524,175,https://pubmlst.org/ecloacae/,51.4.4.6.68.30.36,Enterobacter hormaechei
ERR311527,764,https://pubmlst.org/ecloacae/,59.9.12.9.62.113.6,Enterobacter hormaechei
ERR311528,bee563e6a230c32567ab6b33a95165bdc5716451,https://pubmlst.org/ecloacae/,3.24.178.37.3.78.17,Enterobacter kobei
ERR311529,286,https://pubmlst.org/ecloacae/,59.64.81.9.79.37.38,Enterobacter hormaechei
ERR311530,278,https://pubmlst.org/ecloacae/,59.9.59.9.67.6.6,Enterobacter hormaechei
ERR311531,97,https://pubmlst.org/ecloacae/,59.9.62.9.62.25.6,Enterobacter hormaechei
ERR311532,141,https://pubmlst.org/ecloacae/,62.4.4.76.78.4.44,Enterobacter hormaechei
ERR311533,168,https://pubmlst.org/ecloacae/,59.40.81.9.79.37.38,Enterobacter hormaechei
ERR311535,104,https://pubmlst.org/ecloacae/,59.40.76.9.70.6.6,Enterobacter hormaechei
ERR311536,758,https://pubmlst.org/ecloacae/,11.4.4.4.11.4.25,Enterobacter hormaechei
ERR311537,108,https://pubmlst.org/ecloacae/,68.8.75.63.65.34.35,Enterobacter hormaechei
ERR311538,97,https://pubmlst.org/ecloacae/,59.9.62.9.62.25.6,Enterobacter hormaechei
ERR311540,759,https://pubmlst.org/ecloacae/,71.3.267.301.246.16.19,Enterobacter kobei
ERR311541,1086,https://pubmlst.org/ecloacae/,7.8.5.7.300.6.7,Enterobacter hormaechei
ERR311542,175,https://pubmlst.org/ecloacae/,51.4.4.6.68.30.36,Enterobacter hormaechei
ERR311543,104,https://pubmlst.org/ecloacae/,59.40.76.9.70.6.6,Enterobacter hormaechei
ERR311544,133,https://pubmlst.org/ecloacae/,11.4.4.13.39.4.9,Enterobacter hormaechei
